"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] GameDevComparatorJaccard record1Value","[0] GameDevComparatorJaccard record2Value","[0] GameDevComparatorJaccard record1PreprocessedValue","[0] GameDevComparatorJaccard record2PreprocessedValue","[0] GameDevComparatorJaccard similarity","[0] GameDevComparatorJaccard postproccesedSimilarity","[1] GameGenreComparatorMongeElkan record1Value","[1] GameGenreComparatorMongeElkan record2Value","[1] GameGenreComparatorMongeElkan record1PreprocessedValue","[1] GameGenreComparatorMongeElkan record2PreprocessedValue","[1] GameGenreComparatorMongeElkan similarity","[1] GameGenreComparatorMongeElkan postproccesedSimilarity","[2] GameNameComparatorLowerCaseJaccard record1Value","[2] GameNameComparatorLowerCaseJaccard record2Value","[2] GameNameComparatorLowerCaseJaccard record1PreprocessedValue","[2] GameNameComparatorLowerCaseJaccard record2PreprocessedValue","[2] GameNameComparatorLowerCaseJaccard similarity","[2] GameNameComparatorLowerCaseJaccard postproccesedSimilarity","[3] GameNameComparatorLevenshtein record1Value","[3] GameNameComparatorLevenshtein record2Value","[3] GameNameComparatorLevenshtein record1PreprocessedValue","[3] GameNameComparatorLevenshtein record2PreprocessedValue","[3] GameNameComparatorLevenshtein similarity","[3] GameNameComparatorLevenshtein postproccesedSimilarity","[4] GameNameComparatorJaccard record1Value","[4] GameNameComparatorJaccard record2Value","[4] GameNameComparatorJaccard record1PreprocessedValue","[4] GameNameComparatorJaccard record2PreprocessedValue","[4] GameNameComparatorJaccard similarity","[4] GameNameComparatorJaccard postproccesedSimilarity","[5] GamePlatformComparatorMongeElkan record1Value","[5] GamePlatformComparatorMongeElkan record2Value","[5] GamePlatformComparatorMongeElkan record1PreprocessedValue","[5] GamePlatformComparatorMongeElkan record2PreprocessedValue","[5] GamePlatformComparatorMongeElkan similarity","[5] GamePlatformComparatorMongeElkan postproccesedSimilarity","[6] GamePublisherComparatorLevenshtein record1Value","[6] GamePublisherComparatorLevenshtein record2Value","[6] GamePublisherComparatorLevenshtein record1PreprocessedValue","[6] GamePublisherComparatorLevenshtein record2PreprocessedValue","[6] GamePublisherComparatorLevenshtein similarity","[6] GamePublisherComparatorLevenshtein postproccesedSimilarity","[7] GamePublisherLJaccard record1Value","[7] GamePublisherLJaccard record2Value","[7] GamePublisherLJaccard record1PreprocessedValue","[7] GamePublisherLJaccard record2PreprocessedValue","[7] GamePublisherLJaccard similarity","[7] GamePublisherLJaccard postproccesedSimilarity","[8] GameReleaseComparatorExactYear record1Value","[8] GameReleaseComparatorExactYear record2Value","[8] GameReleaseComparatorExactYear record1PreprocessedValue","[8] GameReleaseComparatorExactYear record2PreprocessedValue","[8] GameReleaseComparatorExactYear similarity","[8] GameReleaseComparatorExactYear postproccesedSimilarity","[9] GamePlatformComparatorJaccard record1Value","[9] GamePlatformComparatorJaccard record2Value","[9] GamePlatformComparatorJaccard record1PreprocessedValue","[9] GamePlatformComparatorJaccard record2PreprocessedValue","[9] GamePlatformComparatorJaccard similarity","[9] GamePlatformComparatorJaccard postproccesedSimilarity"
"WekaMatchingRule","Kaggle1_Video_Game_12568","VG_Sales16240",,"0",", team 17, ","",", team 17, ","","0.0","0.0",", Puzzle, ",", Strategy, ",", Puzzle, ",", Strategy, ","0.8101851840813955","0.8101851840813955","worms blast","builder's block","worms blast","builder's block","0.0","0.0","Worms Blast","Builder's Block","Worms Blast","Builder's Block","0.33333333333333337","0.33333333333333337","Worms Blast","Builder's Block","Worms Blast","Builder's Block","0.0","0.0","GC","PS","GC","PS","0.0","0.0",", Ubisoft, ",", EON Digital Entertainment, ",", Ubisoft, ",", EON Digital Entertainment, ","0.2068965517241379","0.2068965517241379",", ubisoft, ",", eon digital entertainment, ",", ubisoft, ",", eon digital entertainment, ","0.0","0.0","2002-01-01T00:00","1999-01-01T00:00","2002-01-01T00:00","1999-01-01T00:00","0.0","0.0","gc","ps","gc","ps","0.0","0.0"
"WekaMatchingRule","Kaggle1_Video_Game_850","VG_Sales836",,"0",", black box, ","",", black box, ","","0.0","0.0",", Action, ",", Action, ",", Action, ",", Action, ","1.0","1.0","need for speed: the run","need for speed: the run","need for speed: the run","need for speed: the run","1.0","1.0","Need for Speed: The Run","Need for Speed: The Run","Need for Speed: The Run","Need for Speed: The Run","1.0","1.0","Need for Speed: The Run","Need for Speed: The Run","Need for Speed: The Run","Need for Speed: The Run","1.0","1.0","PlayStation3","PlayStation3","PlayStation3","PlayStation3","1.0","1.0",", Electronic Arts, ",", Electronic Arts, ",", Electronic Arts, ",", Electronic Arts, ","1.0","1.0",", electronic arts, ",", electronic arts, ",", electronic arts, ",", electronic arts, ","1.0","1.0","2011-01-01T00:00","2011-01-01T00:00","2011-01-01T00:00","2011-01-01T00:00","1.0","1.0","playstation3","playstation3","playstation3","playstation3","1.0","1.0"
"WekaMatchingRule","Kaggle1_Video_Game_5491","VG_Sales15592",,"0",", intelligent systems, ","",", intelligent systems, ","","0.0","0.0",", Puzzle, ",", Puzzle, ",", Puzzle, ",", Puzzle, ","1.0","1.0","planet puzzle league","puzzle guzzle","planet puzzle league","puzzle guzzle","0.25","0.0","Planet Puzzle League","Puzzle Guzzle","Planet Puzzle League","Puzzle Guzzle","0.4","0.4","Planet Puzzle League","Puzzle Guzzle","Planet Puzzle League","Puzzle Guzzle","0.25","0.0","DS","PSP","DS","PSP","0.6111111044883728","0.6111111044883728",", Nintendo, ",", DHM Interactive, ",", Nintendo, ",", DHM Interactive, ","0.42105263157894735","0.42105263157894735",", nintendo, ",", dhm interactive, ",", nintendo, ",", dhm interactive, ","0.0","0.0","2007-01-01T00:00","2007-01-01T00:00","2007-01-01T00:00","2007-01-01T00:00","1.0","1.0","ds","psp","ds","psp","0.0","0.0"
"WekaMatchingRule","Kaggle1_Video_Game_184","VG_Sales180","0.08089171974522293","0",", ea tiburon, ","",", ea tiburon, ","","0.0","0.0",", Sports, ",", Sports, ",", Sports, ",", Sports, ","1.0","1.0","madden nfl 2004","madden nfl 2004","madden nfl 2004","madden nfl 2004","1.0","1.0","Madden NFL 2004","Madden NFL 2004","Madden NFL 2004","Madden NFL 2004","1.0","1.0","Madden NFL 2004","Madden NFL 2004","Madden NFL 2004","Madden NFL 2004","1.0","1.0","PlayStation2","PlayStation2","PlayStation2","PlayStation2","1.0","1.0",", Electronic Arts, ",", Electronic Arts, ",", Electronic Arts, ",", Electronic Arts, ","1.0","1.0",", electronic arts, ",", electronic arts, ",", electronic arts, ",", electronic arts, ","1.0","1.0","2023-01-01T00:00","0001-01-01T00:00","2023-01-01T00:00","0001-01-01T00:00","0.0","0.0","playstation2","playstation2","playstation2","playstation2","1.0","1.0"
"WekaMatchingRule","Kaggle1_Video_Game_2682","VG_Sales2599",,"0","","","","","0.0","0.0",", Adventure, ",", Adventure, ",", Adventure, ",", Adventure, ","1.0","1.0","the walking dead: season one","the walking dead: season one","the walking dead: season one","the walking dead: season one","1.0","1.0","The Walking Dead: Season One","The Walking Dead: Season One","The Walking Dead: Season One","The Walking Dead: Season One","1.0","1.0","The Walking Dead: Season One","The Walking Dead: Season One","The Walking Dead: Season One","The Walking Dead: Season One","1.0","1.0","PlayStation3","PlayStation3","PlayStation3","PlayStation3","1.0","1.0",", Avanquest Software, ",", Avanquest Software, ",", Avanquest Software, ",", Avanquest Software, ","1.0","1.0",", avanquest software, ",", avanquest software, ",", avanquest software, ",", avanquest software, ","1.0","1.0","2012-01-01T00:00","2012-01-01T00:00","2012-01-01T00:00","2012-01-01T00:00","1.0","1.0","playstation3","playstation3","playstation3","playstation3","1.0","1.0"
"WekaMatchingRule","Kaggle1_Video_Game_8253","VG_Sales8262","0.08089171974522293","0",", funcom, ","",", funcom, ","","0.0","0.0",", Role-Playing, ",", Role-Playing, ",", Role-Playing, ",", Role-Playing, ","1.0","1.0","the secret world","the secret world","the secret world","the secret world","1.0","1.0","The Secret World","The Secret World","The Secret World","The Secret World","1.0","1.0","The Secret World","The Secret World","The Secret World","The Secret World","1.0","1.0","PC","PC","PC","PC","1.0","1.0",", Funcom, ",", Funcom, ",", Funcom, ",", Funcom, ","1.0","1.0",", funcom, ",", funcom, ",", funcom, ",", funcom, ","1.0","1.0","2012-01-01T00:00","2012-01-01T00:00","2012-01-01T00:00","2012-01-01T00:00","1.0","1.0","pc","pc","pc","pc","1.0","1.0"
"WekaMatchingRule","Kaggle1_Video_Game_3901","VG_Sales3995",,"0",", visual concepts, ","",", visual concepts, ","","0.0","0.0",", Sports, ",", Sports, ",", Sports, ",", Sports, ","1.0","1.0","major league baseball 2k10","major league baseball 2k12","major league baseball 2k10","major league baseball 2k12","0.7142857142857143","0.0","Major League Baseball 2K10","Major League Baseball 2K12","Major League Baseball 2K10","Major League Baseball 2K12","0.9615384615384616","0.9615384615384616","Major League Baseball 2K10","Major League Baseball 2K12","Major League Baseball 2K10","Major League Baseball 2K12","0.7142857142857143","0.0","Xbox 360","Xbox 360","Xbox 360","Xbox 360","1.0","1.0",", Take-Two Interactive, ",", Take-Two Interactive, ",", Take-Two Interactive, ",", Take-Two Interactive, ","1.0","1.0",", take-two interactive, ",", take-two interactive, ",", take-two interactive, ",", take-two interactive, ","1.0","1.0","2010-01-01T00:00","2012-01-01T00:00","2010-01-01T00:00","2012-01-01T00:00","0.0","0.0","xbox 360","xbox 360","xbox 360","xbox 360","1.0","1.0"
"WekaMatchingRule","Kaggle1_Video_Game_2084","VG_Sales1605","0.08089171974522293","0",", oddworld inhabitants, ","",", oddworld inhabitants, ","","0.0","0.0",", Platform, ",", Platform, ",", Platform, ",", Platform, ","1.0","1.0","oddworld: abe's exoddus","oddworld: abe's oddysee","oddworld: abe's exoddus","oddworld: abe's oddysee","0.6","0.0","Oddworld: Abe's Exoddus","Oddworld: Abe's Oddysee","Oddworld: Abe's Exoddus","Oddworld: Abe's Oddysee","0.782608695652174","0.782608695652174","Oddworld: Abe's Exoddus","Oddworld: Abe's Oddysee","Oddworld: Abe's Exoddus","Oddworld: Abe's Oddysee","0.6","0.0","PS","PS","PS","PS","1.0","1.0",", GT Interactive, ",", GT Interactive, ",", GT Interactive, ",", GT Interactive, ","1.0","1.0",", gt interactive, ",", gt interactive, ",", gt interactive, ",", gt interactive, ","1.0","1.0","1998-01-01T00:00","1997-01-01T00:00","1998-01-01T00:00","1997-01-01T00:00","0.5","0.5","ps","ps","ps","ps","1.0","1.0"
"WekaMatchingRule","Kaggle1_Video_Game_1564","VG_Sales1537","0.08089171974522293","0",", sega, ","",", sega, ","","0.0","0.0",", Role-Playing, ",", Role-Playing, ",", Role-Playing, ",", Role-Playing, ","1.0","1.0","valkyria chronicles","valkyria chronicles","valkyria chronicles","valkyria chronicles","1.0","1.0","Valkyria Chronicles","Valkyria Chronicles","Valkyria Chronicles","Valkyria Chronicles","1.0","1.0","Valkyria Chronicles","Valkyria Chronicles","Valkyria Chronicles","Valkyria Chronicles","1.0","1.0","PlayStation3","PlayStation3","PlayStation3","PlayStation3","1.0","1.0",", Sega, ",", Sega, ",", Sega, ",", Sega, ","1.0","1.0",", sega, ",", sega, ",", sega, ",", sega, ","1.0","1.0","2008-01-01T00:00","2008-01-01T00:00","2008-01-01T00:00","2008-01-01T00:00","1.0","1.0","playstation3","playstation3","playstation3","playstation3","1.0","1.0"
"WekaMatchingRule","Kaggle1_Video_Game_366","VG_Sales363","0.08089171974522293","1","","","","","0.0","0.0",", Action, ",", Action, ",", Action, ",", Action, ","1.0","1.0","tomb raider iii: adventures of lara croft","tomb raider iii: adventures of lara croft","tomb raider iii: adventures of lara croft","tomb raider iii: adventures of lara croft","1.0","1.0","Tomb Raider III: Adventures of Lara Croft","Tomb Raider III: Adventures of Lara Croft","Tomb Raider III: Adventures of Lara Croft","Tomb Raider III: Adventures of Lara Croft","1.0","1.0","Tomb Raider III: Adventures of Lara Croft","Tomb Raider III: Adventures of Lara Croft","Tomb Raider III: Adventures of Lara Croft","Tomb Raider III: Adventures of Lara Croft","1.0","1.0","PS","PS","PS","PS","1.0","1.0",", Eidos Interactive, ",", Eidos Interactive, ",", Eidos Interactive, ",", Eidos Interactive, ","1.0","1.0",", eidos interactive, ",", eidos interactive, ",", eidos interactive, ",", eidos interactive, ","1.0","1.0","1997-01-01T00:00","1997-01-01T00:00","1997-01-01T00:00","1997-01-01T00:00","1.0","1.0","ps","ps","ps","ps","1.0","1.0"
"WekaMatchingRule","Kaggle1_Video_Game_3977","VG_Sales4965",,"0",", cavia inc., ","",", cavia inc., ","","0.0","0.0",", Sports, ",", Sports, ",", Sports, ",", Sports, ","1.0","1.0","sega bass fishing","hooked! again: real motion fishing","sega bass fishing","hooked! again: real motion fishing","0.14285714285714285","0.0","Sega Bass Fishing","Hooked! Again: Real Motion Fishing","Sega Bass Fishing","Hooked! Again: Real Motion Fishing","0.38235294117647056","0.38235294117647056","Sega Bass Fishing","Hooked! Again: Real Motion Fishing","Sega Bass Fishing","Hooked! Again: Real Motion Fishing","0.14285714285714285","0.0","Wii","Wii","Wii","Wii","1.0","1.0",", Sega, ",", 505 Games, ",", Sega, ",", 505 Games, ","0.46153846153846156","0.46153846153846156",", sega, ",", 505 games, ",", sega, ",", 505 games, ","0.0","0.0","2008-01-01T00:00","2009-01-01T00:00","2008-01-01T00:00","2009-01-01T00:00","0.5","0.5","wii","wii","wii","wii","1.0","1.0"
"WekaMatchingRule","Kaggle1_Video_Game_693","VG_Sales323",,"0",", wb games montreal, ","",", wb games montreal, ","","0.0","0.0",", Action, ",", Action, ",", Action, ",", Action, ","1.0","1.0","batman: arkham origins","batman: arkham knight","batman: arkham origins","batman: arkham knight","0.5","0.0","Batman: Arkham Origins","Batman: Arkham Knight","Batman: Arkham Origins","Batman: Arkham Knight","0.7727272727272727","0.7727272727272727","Batman: Arkham Origins","Batman: Arkham Knight","Batman: Arkham Origins","Batman: Arkham Knight","0.5","0.0","PlayStation3","PlayStation4","PlayStation3","PlayStation4","0.9666666388511658","0.9666666388511658",", Warner Bros. Interactive Entertainment, ",", Warner Bros. Interactive Entertainment, ",", Warner Bros. Interactive Entertainment, ",", Warner Bros. Interactive Entertainment, ","1.0","1.0",", warner bros. interactive entertainment, ",", warner bros. interactive entertainment, ",", warner bros. interactive entertainment, ",", warner bros. interactive entertainment, ","1.0","1.0","2013-01-01T00:00","2015-01-01T00:00","2013-01-01T00:00","2015-01-01T00:00","0.0","0.0","playstation3","playstation4","playstation3","playstation4","0.3333333333333333","0.0"
"WekaMatchingRule","Kaggle1_Video_Game_338","VG_Sales308","0.08089171974522293","0",", ubisoft, ","",", ubisoft, ","","0.0","0.0",", Action, ",", Action, ",", Action, ",", Action, ","1.0","1.0","assassin's creed iv: black flag","assassin's creed iv: black flag","assassin's creed iv: black flag","assassin's creed iv: black flag","1.0","1.0","Assassin's Creed IV: Black Flag","Assassin's Creed IV: Black Flag","Assassin's Creed IV: Black Flag","Assassin's Creed IV: Black Flag","1.0","1.0","Assassin's Creed IV: Black Flag","Assassin's Creed IV: Black Flag","Assassin's Creed IV: Black Flag","Assassin's Creed IV: Black Flag","1.0","1.0","PlayStation3","PlayStation3","PlayStation3","PlayStation3","1.0","1.0",", Ubisoft, ",", Ubisoft, ",", Ubisoft, ",", Ubisoft, ","1.0","1.0",", ubisoft, ",", ubisoft, ",", ubisoft, ",", ubisoft, ","1.0","1.0","2013-01-01T00:00","2013-01-01T00:00","2013-01-01T00:00","2013-01-01T00:00","1.0","1.0","playstation3","playstation3","playstation3","playstation3","1.0","1.0"
"WekaMatchingRule","Kaggle1_Video_Game_4246","VG_Sales4268",,"0","","","","","0.0","0.0",", Action, ",", Action, ",", Action, ",", Action, ","1.0","1.0","gremlins","gremlins","gremlins","gremlins","1.0","1.0","Gremlins","Gremlins","Gremlins","Gremlins","1.0","1.0","Gremlins","Gremlins","Gremlins","Gremlins","1.0","1.0","2600","2600","2600","2600","1.0","1.0",", Atari, ",", Atari, ",", Atari, ",", Atari, ","1.0","1.0",", atari, ",", atari, ",", atari, ",", atari, ","1.0","1.0","1983-01-01T00:00","1983-01-01T00:00","1983-01-01T00:00","1983-01-01T00:00","1.0","1.0","2600","2600","2600","2600","1.0","1.0"
"WekaMatchingRule","Kaggle1_Video_Game_9338","VG_Sales9264","0.08089171974522293","0",", rebellion, ","",", rebellion, ","","0.0","0.0",", Shooter, ",", Shooter, ",", Shooter, ",", Shooter, ","1.0","1.0","rogue warrior","rogue warrior","rogue warrior","rogue warrior","1.0","1.0","Rogue Warrior","Rogue Warrior","Rogue Warrior","Rogue Warrior","1.0","1.0","Rogue Warrior","Rogue Warrior","Rogue Warrior","Rogue Warrior","1.0","1.0","PlayStation3","PlayStation3","PlayStation3","PlayStation3","1.0","1.0",", Bethesda Softworks, ",", Bethesda Softworks, ",", Bethesda Softworks, ",", Bethesda Softworks, ","1.0","1.0",", bethesda softworks, ",", bethesda softworks, ",", bethesda softworks, ",", bethesda softworks, ","1.0","1.0","2009-01-01T00:00","2009-01-01T00:00","2009-01-01T00:00","2009-01-01T00:00","1.0","1.0","playstation3","playstation3","playstation3","playstation3","1.0","1.0"
"WekaMatchingRule","Kaggle1_Video_Game_10388","VG_Sales10393","0.08089171974522293","0",", bandai, ","",", bandai, ","","0.0","0.0",", Strategy, ",", Strategy, ",", Strategy, ",", Strategy, ","1.0","1.0","digimon digital card battle","digimon digital card battle","digimon digital card battle","digimon digital card battle","1.0","1.0","Digimon Digital Card Battle","Digimon Digital Card Battle","Digimon Digital Card Battle","Digimon Digital Card Battle","1.0","1.0","Digimon Digital Card Battle","Digimon Digital Card Battle","Digimon Digital Card Battle","Digimon Digital Card Battle","1.0","1.0","PS","PS","PS","PS","1.0","1.0",", Namco Bandai Games, ",", Namco Bandai Games, ",", Namco Bandai Games, ",", Namco Bandai Games, ","1.0","1.0",", namco bandai games, ",", namco bandai games, ",", namco bandai games, ",", namco bandai games, ","1.0","1.0","1999-01-01T00:00","1999-01-01T00:00","1999-01-01T00:00","1999-01-01T00:00","1.0","1.0","ps","ps","ps","ps","1.0","1.0"
"WekaMatchingRule","Kaggle1_Video_Game_250","VG_Sales249","0.08089171974522293","0",", neversoft entertainment, ","",", neversoft entertainment, ","","0.0","0.0",", Sports, ",", Sports, ",", Sports, ",", Sports, ","1.0","1.0","tony hawk's pro skater 3","tony hawk's pro skater 3","tony hawk's pro skater 3","tony hawk's pro skater 3","1.0","1.0","Tony Hawk's Pro Skater 3","Tony Hawk's Pro Skater 3","Tony Hawk's Pro Skater 3","Tony Hawk's Pro Skater 3","1.0","1.0","Tony Hawk's Pro Skater 3","Tony Hawk's Pro Skater 3","Tony Hawk's Pro Skater 3","Tony Hawk's Pro Skater 3","1.0","1.0","PlayStation2","PlayStation2","PlayStation2","PlayStation2","1.0","1.0",", Activision, ",", Activision, ",", Activision, ",", Activision, ","1.0","1.0",", activision, ",", activision, ",", activision, ",", activision, ","1.0","1.0","2001-01-01T00:00","2001-01-01T00:00","2001-01-01T00:00","2001-01-01T00:00","1.0","1.0","playstation2","playstation2","playstation2","playstation2","1.0","1.0"
"WekaMatchingRule","Kaggle1_Video_Game_9512","VG_Sales9518","0.08089171974522293","0",", giants software, ","",", giants software, ","","0.0","0.0",", Simulation, ",", Simulation, ",", Simulation, ",", Simulation, ","1.0","1.0","farming simulator 2011","farming simulator 2011","farming simulator 2011","farming simulator 2011","1.0","1.0","Farming Simulator 2011","Farming Simulator 2011","Farming Simulator 2011","Farming Simulator 2011","1.0","1.0","Farming Simulator 2011","Farming Simulator 2011","Farming Simulator 2011","Farming Simulator 2011","1.0","1.0","PC","PC","PC","PC","1.0","1.0",", N/A, ",", N/A, ",", N/A, ",", N/A, ","1.0","1.0",", n/a, ",", n/a, ",", n/a, ",", n/a, ","1.0","1.0","2010-01-01T00:00","2010-01-01T00:00","2010-01-01T00:00","2010-01-01T00:00","1.0","1.0","pc","pc","pc","pc","1.0","1.0"
"WekaMatchingRule","Kaggle1_Video_Game_588","VG_Sales587",,"0",", electronic arts, ","",", electronic arts, ","","0.0","0.0",", Action, ",", Action, ",", Action, ",", Action, ","1.0","1.0","harry potter and the chamber of secrets","harry potter and the chamber of secrets","harry potter and the chamber of secrets","harry potter and the chamber of secrets","1.0","1.0","Harry Potter and the Chamber of Secrets","Harry Potter and the Chamber of Secrets","Harry Potter and the Chamber of Secrets","Harry Potter and the Chamber of Secrets","1.0","1.0","Harry Potter and the Chamber of Secrets","Harry Potter and the Chamber of Secrets","Harry Potter and the Chamber of Secrets","Harry Potter and the Chamber of Secrets","1.0","1.0","PlayStation2","PlayStation2","PlayStation2","PlayStation2","1.0","1.0",", Electronic Arts, ",", Electronic Arts, ",", Electronic Arts, ",", Electronic Arts, ","1.0","1.0",", electronic arts, ",", electronic arts, ",", electronic arts, ",", electronic arts, ","1.0","1.0","2002-01-01T00:00","2002-01-01T00:00","2002-01-01T00:00","2002-01-01T00:00","1.0","1.0","playstation2","playstation2","playstation2","playstation2","1.0","1.0"
"WekaMatchingRule","Kaggle1_Video_Game_16110","VG_Sales16196","0.08089171974522293","0","","","","","0.0","0.0",", Action, ",", Action, ",", Action, ",", Action, ","1.0","1.0","legoland","legoland","legoland","legoland","1.0","1.0","Legoland","Legoland","Legoland","Legoland","1.0","1.0","Legoland","Legoland","Legoland","Legoland","1.0","1.0","PC","PC","PC","PC","1.0","1.0",", LEGO Media, ",", LEGO Media, ",", LEGO Media, ",", LEGO Media, ","1.0","1.0",", lego media, ",", lego media, ",", lego media, ",", lego media, ","1.0","1.0","1999-01-01T00:00","1999-01-01T00:00","1999-01-01T00:00","1999-01-01T00:00","1.0","1.0","pc","pc","pc","pc","1.0","1.0"
"WekaMatchingRule","Kaggle1_Video_Game_3463","VG_Sales3472","0.08089171974522293","0","","","","","0.0","0.0",", Role-Playing, ",", Role-Playing, ",", Role-Playing, ",", Role-Playing, ","1.0","1.0","tales of phantasia","tales of phantasia","tales of phantasia","tales of phantasia","1.0","1.0","Tales of Phantasia","Tales of Phantasia","Tales of Phantasia","Tales of Phantasia","1.0","1.0","Tales of Phantasia","Tales of Phantasia","Tales of Phantasia","Tales of Phantasia","1.0","1.0","PS","PS","PS","PS","1.0","1.0",", Namco Bandai Games, ",", Namco Bandai Games, ",", Namco Bandai Games, ",", Namco Bandai Games, ","1.0","1.0",", namco bandai games, ",", namco bandai games, ",", namco bandai games, ",", namco bandai games, ","1.0","1.0","1998-01-01T00:00","1998-01-01T00:00","1998-01-01T00:00","1998-01-01T00:00","1.0","1.0","ps","ps","ps","ps","1.0","1.0"
"WekaMatchingRule","Kaggle1_Video_Game_595","VG_Sales597","0.08089171974522293","0",", yuke's, ","",", yuke's, ","","0.0","0.0",", Fighting, ",", Fighting, ",", Fighting, ",", Fighting, ","1.0","1.0","wwe smackdown vs. raw 2007","wwe smackdown vs. raw 2007","wwe smackdown vs. raw 2007","wwe smackdown vs. raw 2007","1.0","1.0","WWE SmackDown vs. RAW 2007","WWE SmackDown vs. RAW 2007","WWE SmackDown vs. RAW 2007","WWE SmackDown vs. RAW 2007","1.0","1.0","WWE SmackDown vs. RAW 2007","WWE SmackDown vs. RAW 2007","WWE SmackDown vs. RAW 2007","WWE SmackDown vs. RAW 2007","1.0","1.0","PlayStation2","PlayStation2","PlayStation2","PlayStation2","1.0","1.0",", THQ, ",", THQ, ",", THQ, ",", THQ, ","1.0","1.0",", thq, ",", thq, ",", thq, ",", thq, ","1.0","1.0","2006-01-01T00:00","2006-01-01T00:00","2006-01-01T00:00","2006-01-01T00:00","1.0","1.0","playstation2","playstation2","playstation2","playstation2","1.0","1.0"
"WekaMatchingRule","Kaggle1_Video_Game_11525","VG_Sales11500","0.08089171974522293","1","","","","","0.0","0.0",", Strategy, ",", Strategy, ",", Strategy, ",", Strategy, ","1.0","1.0","ken to mahou to gakuen mono. final: shinnyusei wa ohimesama","ken to mahou to gakuen mono. final: shinnyusei wa ohimesama","ken to mahou to gakuen mono. final: shinnyusei wa ohimesama","ken to mahou to gakuen mono. final: shinnyusei wa ohimesama","1.0","1.0","Ken to Mahou to Gakuen Mono. Final: Shinnyusei wa Ohimesama","Ken to Mahou to Gakuen Mono. Final: Shinnyusei wa Ohimesama","Ken to Mahou to Gakuen Mono. Final: Shinnyusei wa Ohimesama","Ken to Mahou to Gakuen Mono. Final: Shinnyusei wa Ohimesama","1.0","1.0","Ken to Mahou to Gakuen Mono. Final: Shinnyusei wa Ohimesama","Ken to Mahou to Gakuen Mono. Final: Shinnyusei wa Ohimesama","Ken to Mahou to Gakuen Mono. Final: Shinnyusei wa Ohimesama","Ken to Mahou to Gakuen Mono. Final: Shinnyusei wa Ohimesama","1.0","1.0","PSP","PSP","PSP","PSP","1.0","1.0",", Acquire, ",", Acquire, ",", Acquire, ",", Acquire, ","1.0","1.0",", acquire, ",", acquire, ",", acquire, ",", acquire, ","1.0","1.0","2011-01-01T00:00","2011-01-01T00:00","2011-01-01T00:00","2011-01-01T00:00","1.0","1.0","psp","psp","psp","psp","1.0","1.0"
