"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] GameDevComparatorJaccard record1Value","[0] GameDevComparatorJaccard record2Value","[0] GameDevComparatorJaccard record1PreprocessedValue","[0] GameDevComparatorJaccard record2PreprocessedValue","[0] GameDevComparatorJaccard similarity","[0] GameDevComparatorJaccard postproccesedSimilarity","[1] GameNameComparatorMongeElkan record1Value","[1] GameNameComparatorMongeElkan record2Value","[1] GameNameComparatorMongeElkan record1PreprocessedValue","[1] GameNameComparatorMongeElkan record2PreprocessedValue","[1] GameNameComparatorMongeElkan similarity","[1] GameNameComparatorMongeElkan postproccesedSimilarity","[2] GameGenreComparatorMongeElkan record1Value","[2] GameGenreComparatorMongeElkan record2Value","[2] GameGenreComparatorMongeElkan record1PreprocessedValue","[2] GameGenreComparatorMongeElkan record2PreprocessedValue","[2] GameGenreComparatorMongeElkan similarity","[2] GameGenreComparatorMongeElkan postproccesedSimilarity","[3] GameNameComparatorLowerCaseJaccard record1Value","[3] GameNameComparatorLowerCaseJaccard record2Value","[3] GameNameComparatorLowerCaseJaccard record1PreprocessedValue","[3] GameNameComparatorLowerCaseJaccard record2PreprocessedValue","[3] GameNameComparatorLowerCaseJaccard similarity","[3] GameNameComparatorLowerCaseJaccard postproccesedSimilarity","[4] GameNameComparatorLevenshtein record1Value","[4] GameNameComparatorLevenshtein record2Value","[4] GameNameComparatorLevenshtein record1PreprocessedValue","[4] GameNameComparatorLevenshtein record2PreprocessedValue","[4] GameNameComparatorLevenshtein similarity","[4] GameNameComparatorLevenshtein postproccesedSimilarity","[5] GameNameComparatorJaccard record1Value","[5] GameNameComparatorJaccard record2Value","[5] GameNameComparatorJaccard record1PreprocessedValue","[5] GameNameComparatorJaccard record2PreprocessedValue","[5] GameNameComparatorJaccard similarity","[5] GameNameComparatorJaccard postproccesedSimilarity","[6] GamePlatformComparatorMongeElkan record1Value","[6] GamePlatformComparatorMongeElkan record2Value","[6] GamePlatformComparatorMongeElkan record1PreprocessedValue","[6] GamePlatformComparatorMongeElkan record2PreprocessedValue","[6] GamePlatformComparatorMongeElkan similarity","[6] GamePlatformComparatorMongeElkan postproccesedSimilarity","[7] GamePublisherComparatorLevenshtein record1Value","[7] GamePublisherComparatorLevenshtein record2Value","[7] GamePublisherComparatorLevenshtein record1PreprocessedValue","[7] GamePublisherComparatorLevenshtein record2PreprocessedValue","[7] GamePublisherComparatorLevenshtein similarity","[7] GamePublisherComparatorLevenshtein postproccesedSimilarity","[8] GamePublisherLJaccard record1Value","[8] GamePublisherLJaccard record2Value","[8] GamePublisherLJaccard record1PreprocessedValue","[8] GamePublisherLJaccard record2PreprocessedValue","[8] GamePublisherLJaccard similarity","[8] GamePublisherLJaccard postproccesedSimilarity","[9] GameReleaseComparatorExactYear record1Value","[9] GameReleaseComparatorExactYear record2Value","[9] GameReleaseComparatorExactYear record1PreprocessedValue","[9] GameReleaseComparatorExactYear record2PreprocessedValue","[9] GameReleaseComparatorExactYear similarity","[9] GameReleaseComparatorExactYear postproccesedSimilarity","[10] GamePlatformComparatorJaccard record1Value","[10] GamePlatformComparatorJaccard record2Value","[10] GamePlatformComparatorJaccard record1PreprocessedValue","[10] GamePlatformComparatorJaccard record2PreprocessedValue","[10] GamePlatformComparatorJaccard similarity","[10] GamePlatformComparatorJaccard postproccesedSimilarity"
"WekaMatchingRule","DBpedia_Video_Game_9362","Kaggle1_Video_Game_14661","0.12195121951219512",,"","","","","0.0","0.0","007: Quantum of Solace","007: Quantum of Solace","007: Quantum of Solace","007: Quantum of Solace","1.0","1.0",", First-person shooter, , Third-person shooter, ",", Action, ",", First-person shooter, , Third-person shooter, ",", Action, ","0.8177777767181397","0.8177777767181397","007: quantum of solace","007: quantum of solace","007: quantum of solace","007: quantum of solace","1.0","1.0","007: Quantum of Solace","007: Quantum of Solace","007: Quantum of Solace","007: Quantum of Solace","1.0","1.0","007: Quantum of Solace","007: Quantum of Solace","007: Quantum of Solace","007: Quantum of Solace","1.0","1.0","Microsoft Windows","PC","Microsoft Windows","PC","0.0","0.0",", Activision, ",", Activision, ",", Activision, ",", Activision, ","1.0","1.0",", activision, ",", activision, ",", activision, ",", activision, ","1.0","1.0","2008-10-31T00:00","2008-01-01T00:00","2008-10-31T00:00","2008-01-01T00:00","1.0","1.0","microsoft windows","pc","microsoft windows","pc","0.0","0.0"
"WekaMatchingRule","DBpedia_Video_Game_220","Kaggle1_Video_Game_606","0.12195121951219512","0","","","","","0.0","0.0","Dragon Age II","Dragon Age: Origins","Dragon Age II","Dragon Age: Origins","0.8850202560424805","0.8850202560424805",", Action role-playing, ",", Role-Playing, ",", Action role-playing, ",", Role-Playing, ","0.8788499037424723","0.8788499037424723","dragon age ii","dragon age: origins","dragon age ii","dragon age: origins","0.5","0.0","Dragon Age II","Dragon Age: Origins","Dragon Age II","Dragon Age: Origins","0.6842105263157895","0.6842105263157895","Dragon Age II","Dragon Age: Origins","Dragon Age II","Dragon Age: Origins","0.5","0.0","Mac OS X","Xbox 360","Mac OS X","Xbox 360","0.4166666567325592","0.4166666567325592",", Electronic Arts, ",", Electronic Arts, ",", Electronic Arts, ",", Electronic Arts, ","1.0","1.0",", electronic arts, ",", electronic arts, ",", electronic arts, ",", electronic arts, ","1.0","1.0","2011-03-08T00:00","2009-01-01T00:00","2011-03-08T00:00","2009-01-01T00:00","0.0","0.0","mac os x","xbox 360","mac os x","xbox 360","0.0","0.0"
"WekaMatchingRule","DBpedia_Video_Game_14116","Kaggle1_Video_Game_5926","0.12195121951219512",,"","","","","0.0","0.0",".hack (video game series)","1701 A.D.",".hack (video game series)","1701 A.D.","0.2674074172973633","0.2674074172973633",", Action role-playing, ",", Simulation, ",", Action role-playing, ",", Simulation, ","0.8070175449053446","0.8070175449053446",".hack (video game series)","1701 a.d.",".hack (video game series)","1701 a.d.","0.0","0.0",".hack (video game series)","1701 A.D.",".hack (video game series)","1701 A.D.","0.07999999999999996","0.07999999999999996",".hack (video game series)","1701 A.D.",".hack (video game series)","1701 A.D.","0.0","0.0","PlayStation 2","PC","PlayStation 2","PC","0.5256410241127014","0.5256410241127014",", Bandai, ",", Deep Silver, ",", Bandai, ",", Deep Silver, ","0.33333333333333337","0.33333333333333337",", bandai, ",", deep silver, ",", bandai, ",", deep silver, ","0.0","0.0","2002-06-20T00:00","2006-01-01T00:00","2002-06-20T00:00","2006-01-01T00:00","0.0","0.0","playstation 2","pc","playstation 2","pc","0.0","0.0"
"WekaMatchingRule","DBpedia_Video_Game_2140","Kaggle1_Video_Game_14138","0.12195121951219512",,"","","","","0.0","0.0","007 Legends","100 Classic Games","007 Legends","100 Classic Games","0.5329768061637878","0.5329768061637878",", First-person shooter, , Interactive film, ",", Misc, ",", First-person shooter, , Interactive film, ",", Misc, ","0.7816666722297668","0.7816666722297668","007 legends","100 classic games","007 legends","100 classic games","0.0","0.0","007 Legends","100 Classic Games","007 Legends","100 Classic Games","0.2941176470588235","0.2941176470588235","007 Legends","100 Classic Games","007 Legends","100 Classic Games","0.0","0.0","Microsoft Windows","Nintendo DS","Microsoft Windows","Nintendo DS","0.49390968680381775","0.49390968680381775",", Activision, ",", Rondomedia, ",", Activision, ",", Rondomedia, ","0.2857142857142857","0.2857142857142857",", activision, ",", rondomedia, ",", activision, ",", rondomedia, ","0.0","0.0","2012-10-16T00:00","2011-01-01T00:00","2012-10-16T00:00","2011-01-01T00:00","0.5","0.5","microsoft windows","nintendo ds","microsoft windows","nintendo ds","0.0","0.0"
"WekaMatchingRule","DBpedia_Video_Game_9362","Kaggle1_Video_Game_11390","0.12195121951219512",,"","","","","0.0","0.0","007: Quantum of Solace","101-in-1 Sports Megamix","007: Quantum of Solace","101-in-1 Sports Megamix","0.49644267559051514","0.49644267559051514",", First-person shooter, , Third-person shooter, ",", Sports, ",", First-person shooter, , Third-person shooter, ",", Sports, ","0.7966666698455811","0.7966666698455811","007: quantum of solace","101-in-1 sports megamix","007: quantum of solace","101-in-1 sports megamix","0.0","0.0","007: Quantum of Solace","101-in-1 Sports Megamix","007: Quantum of Solace","101-in-1 Sports Megamix","0.13043478260869568","0.13043478260869568","007: Quantum of Solace","101-in-1 Sports Megamix","007: Quantum of Solace","101-in-1 Sports Megamix","0.0","0.0","Microsoft Windows","Nintendo DS","Microsoft Windows","Nintendo DS","0.49390968680381775","0.49390968680381775",", Activision, ",", Nordcurrent, ",", Activision, ",", Nordcurrent, ","0.33333333333333337","0.33333333333333337",", activision, ",", nordcurrent, ",", activision, ",", nordcurrent, ","0.0","0.0","2008-10-31T00:00","2010-01-01T00:00","2008-10-31T00:00","2010-01-01T00:00","0.0","0.0","microsoft windows","nintendo ds","microsoft windows","nintendo ds","0.0","0.0"
"WekaMatchingRule","DBpedia_Video_Game_12988","Kaggle1_Video_Game_12285","0.12195121951219512",,"","","","","0.0","0.0","1001 Crystal Mazes Collection","187: Ride or Die","1001 Crystal Mazes Collection","187: Ride or Die","0.5131704807281494","0.5131704807281494",", Puzzle game, ",", Racing, ",", Puzzle game, ",", Racing, ","0.8063973089059194","0.8063973089059194","1001 crystal mazes collection","187: ride or die","1001 crystal mazes collection","187: ride or die","0.0","0.0","1001 Crystal Mazes Collection","187: Ride or Die","1001 Crystal Mazes Collection","187: Ride or Die","0.24137931034482762","0.24137931034482762","1001 Crystal Mazes Collection","187: Ride or Die","1001 Crystal Mazes Collection","187: Ride or Die","0.0","0.0","Nintendo DSi","Xbox (console)","Nintendo DSi","Xbox (console)","0.3214285671710968","0.3214285671710968",", Teyon, ",", Ubisoft, ",", Teyon, ",", Ubisoft, ","0.4545454545454546","0.4545454545454546",", teyon, ",", ubisoft, ",", teyon, ",", ubisoft, ","0.0","0.0","2010-05-03T00:00","2005-01-01T00:00","2010-05-03T00:00","2005-01-01T00:00","0.0","0.0","nintendo dsi","xbox (console)","nintendo dsi","xbox (console)","0.0","0.0"
"WekaMatchingRule","DBpedia_Video_Game_22035","Kaggle1_Video_Game_4806","0.12195121951219512",,"","","","","0.0","0.0","1080° Avalanche","18 Wheeler: American Pro Trucker","1080° Avalanche","18 Wheeler: American Pro Trucker","0.5763888955116272","0.5763888955116272",", Snowboarding video game, ",", Racing, ",", Snowboarding video game, ",", Racing, ","0.8295088609059652","0.8295088609059652","1080° avalanche","18 wheeler: american pro trucker","1080° avalanche","18 wheeler: american pro trucker","0.0","0.0","1080° Avalanche","18 Wheeler: American Pro Trucker","1080° Avalanche","18 Wheeler: American Pro Trucker","0.21875","0.21875","1080° Avalanche","18 Wheeler: American Pro Trucker","1080° Avalanche","18 Wheeler: American Pro Trucker","0.0","0.0","GameCube","PlayStation 2","GameCube","PlayStation 2","0.4006410241127014","0.4006410241127014",", Nintendo, ",", Acclaim Entertainment, ",", Nintendo, ",", Acclaim Entertainment, ","0.36","0.36",", nintendo, ",", acclaim entertainment, ",", nintendo, ",", acclaim entertainment, ","0.0","0.0","2003-11-28T00:00","2001-01-01T00:00","2003-11-28T00:00","2001-01-01T00:00","0.0","0.0","gamecube","playstation 2","gamecube","playstation 2","0.0","0.0"
"WekaMatchingRule","DBpedia_Video_Game_13149","Kaggle1_Video_Game_1380","0.12195121951219512",,"","","","","0.0","0.0","10,000 Bullets","2Xtreme","10,000 Bullets","2Xtreme","0.4047619104385376","0.4047619104385376",", Shooter game, ",", Sports, ",", Shooter game, ",", Sports, ","0.8611111044883728","0.8611111044883728","10,000 bullets","2xtreme","10,000 bullets","2xtreme","0.0","0.0","10,000 Bullets","2Xtreme","10,000 Bullets","2Xtreme","0.0714285714285714","0.0714285714285714","10,000 Bullets","2Xtreme","10,000 Bullets","2Xtreme","0.0","0.0","PlayStation 2","PlayStation (console)","PlayStation 2","PlayStation (console)","0.898901104927063","0.898901104927063",", Taito, ",", Sony Computer Entertainment, ",", Taito, ",", Sony Computer Entertainment, ","0.22580645161290325","0.22580645161290325",", taito, ",", sony computer entertainment, ",", taito, ",", sony computer entertainment, ","0.0","0.0","2005-02-24T00:00","1996-01-01T00:00","2005-02-24T00:00","1996-01-01T00:00","0.0","0.0","playstation 2","playstation (console)","playstation 2","playstation (console)","0.3333333333333333","0.0"
"WekaMatchingRule","DBpedia_Video_Game_2143","Kaggle1_Video_Game_16224","0.12195121951219512",,"","","","","0.0","0.0","007 Legends","1/2 Summer +","007 Legends","1/2 Summer +","0.44949495792388916","0.44949495792388916",", First-person shooter, , Interactive film, ",", Adventure, ",", First-person shooter, , Interactive film, ",", Adventure, ","0.7846296310424805","0.7846296310424805","007 legends","1/2 summer +","007 legends","1/2 summer +","0.0","0.0","007 Legends","1/2 Summer +","007 Legends","1/2 Summer +","0.16666666666666663","0.16666666666666663","007 Legends","1/2 Summer +","007 Legends","1/2 Summer +","0.0","0.0","Xbox 360","PlayStation Portable","Xbox 360","PlayStation Portable","0.44999998807907104","0.44999998807907104",", Activision, ",", Kaga Create, ",", Activision, ",", Kaga Create, ","0.33333333333333337","0.33333333333333337",", activision, ",", kaga create, ",", activision, ",", kaga create, ","0.0","0.0","2012-10-16T00:00","2013-01-01T00:00","2012-10-16T00:00","2013-01-01T00:00","0.5","0.5","xbox 360","playstation portable","xbox 360","playstation portable","0.0","0.0"
"WekaMatchingRule","DBpedia_Video_Game_9365","Kaggle1_Video_Game_1205","0.12195121951219512",,"","","","","0.0","0.0","007: Quantum of Solace","007: The World is not Enough","007: Quantum of Solace","007: The World is not Enough","0.5746753215789795","0.5746753215789795",", First-person shooter, , Third-person shooter, ",", Action, ",", First-person shooter, , Third-person shooter, ",", Action, ","0.8177777767181397","0.8177777767181397","007: quantum of solace","007: the world is not enough","007: quantum of solace","007: the world is not enough","0.1111111111111111","0.0","007: Quantum of Solace","007: The World is not Enough","007: Quantum of Solace","007: The World is not Enough","0.2857142857142857","0.2857142857142857","007: Quantum of Solace","007: The World is not Enough","007: Quantum of Solace","007: The World is not Enough","0.1111111111111111","0.0","PlayStation 3","Nintendo 64","PlayStation 3","Nintendo 64","0.4737762212753296","0.4737762212753296",", Activision, ",", Electronic Arts, ",", Activision, ",", Electronic Arts, ","0.368421052631579","0.368421052631579",", activision, ",", electronic arts, ",", activision, ",", electronic arts, ","0.0","0.0","2008-10-31T00:00","2000-01-01T00:00","2008-10-31T00:00","2000-01-01T00:00","0.0","0.0","playstation 3","nintendo 64","playstation 3","nintendo 64","0.0","0.0"
"WekaMatchingRule","DBpedia_Video_Game_2141","Kaggle1_Video_Game_11275","0.12195121951219512",,"","","","","0.0","0.0","007 Legends","1 vs. 100","007 Legends","1 vs. 100","0.40067338943481445","0.40067338943481445",", First-person shooter, , Interactive film, ",", Misc, ",", First-person shooter, , Interactive film, ",", Misc, ","0.7816666722297668","0.7816666722297668","007 legends","1 vs. 100","007 legends","1 vs. 100","0.0","0.0","007 Legends","1 vs. 100","007 Legends","1 vs. 100","0.09090909090909094","0.09090909090909094","007 Legends","1 vs. 100","007 Legends","1 vs. 100","0.0","0.0","PlayStation 3","Nintendo DS","PlayStation 3","Nintendo DS","0.4737762212753296","0.4737762212753296",", Activision, ",", DSI Games, ",", Activision, ",", DSI Games, ","0.3571428571428571","0.3571428571428571",", activision, ",", dsi games, ",", activision, ",", dsi games, ","0.0","0.0","2012-10-16T00:00","2008-01-01T00:00","2012-10-16T00:00","2008-01-01T00:00","0.0","0.0","playstation 3","nintendo ds","playstation 3","nintendo ds","0.0","0.0"
"WekaMatchingRule","DBpedia_Video_Game_9365","Kaggle1_Video_Game_14138","0.12195121951219512",,"","","","","0.0","0.0","007: Quantum of Solace","100 Classic Games","007: Quantum of Solace","100 Classic Games","0.6091305017471313","0.6091305017471313",", First-person shooter, , Third-person shooter, ",", Misc, ",", First-person shooter, , Third-person shooter, ",", Misc, ","0.8133333444595336","0.8133333444595336","007: quantum of solace","100 classic games","007: quantum of solace","100 classic games","0.0","0.0","007: Quantum of Solace","100 Classic Games","007: Quantum of Solace","100 Classic Games","0.2272727272727273","0.2272727272727273","007: Quantum of Solace","100 Classic Games","007: Quantum of Solace","100 Classic Games","0.0","0.0","PlayStation 3","Nintendo DS","PlayStation 3","Nintendo DS","0.4737762212753296","0.4737762212753296",", Activision, ",", Rondomedia, ",", Activision, ",", Rondomedia, ","0.2857142857142857","0.2857142857142857",", activision, ",", rondomedia, ",", activision, ",", rondomedia, ","0.0","0.0","2008-10-31T00:00","2011-01-01T00:00","2008-10-31T00:00","2011-01-01T00:00","0.0","0.0","playstation 3","nintendo ds","playstation 3","nintendo ds","0.0","0.0"
"WekaMatchingRule","DBpedia_Video_Game_14116","Kaggle1_Video_Game_1562","0.9814814814814815",,"","","","","0.0","0.0",".hack (video game series)",".hack//Infection Part 1",".hack (video game series)",".hack//Infection Part 1","0.5839130282402039","0.5839130282402039",", Action role-playing, ",", Role-Playing, ",", Action role-playing, ",", Role-Playing, ","0.8788499037424723","0.8788499037424723",".hack (video game series)",".hack//infection part 1",".hack (video game series)",".hack//infection part 1","0.14285714285714285","0.0",".hack (video game series)",".hack//Infection Part 1",".hack (video game series)",".hack//Infection Part 1","0.31999999999999995","0.31999999999999995",".hack (video game series)",".hack//Infection Part 1",".hack (video game series)",".hack//Infection Part 1","0.14285714285714285","0.0","PlayStation 2","PlayStation 2","PlayStation 2","PlayStation 2","1.0","1.0",", Bandai, ",", Atari, ",", Bandai, ",", Atari, ","0.6","0.6",", bandai, ",", atari, ",", bandai, ",", atari, ","0.0","0.0","2002-06-20T00:00","2002-01-01T00:00","2002-06-20T00:00","2002-01-01T00:00","1.0","1.0","playstation 2","playstation 2","playstation 2","playstation 2","1.0","1.0"
"WekaMatchingRule","DBpedia_Video_Game_9363","Kaggle1_Video_Game_4580","0.12195121951219512",,"","","","","0.0","0.0","007: Quantum of Solace","2010 FIFA World Cup South Africa","007: Quantum of Solace","2010 FIFA World Cup South Africa","0.5946338176727295","0.5946338176727295",", First-person shooter, , Third-person shooter, ",", Sports, ",", First-person shooter, , Third-person shooter, ",", Sports, ","0.7966666698455811","0.7966666698455811","007: quantum of solace","2010 fifa world cup south africa","007: quantum of solace","2010 fifa world cup south africa","0.0","0.0","007: Quantum of Solace","2010 FIFA World Cup South Africa","007: Quantum of Solace","2010 FIFA World Cup South Africa","0.28125","0.28125","007: Quantum of Solace","2010 FIFA World Cup South Africa","007: Quantum of Solace","2010 FIFA World Cup South Africa","0.0","0.0","Nintendo DS","Wii","Nintendo DS","Wii","0.4747474789619446","0.4747474789619446",", Activision, ",", Electronic Arts, ",", Activision, ",", Electronic Arts, ","0.368421052631579","0.368421052631579",", activision, ",", electronic arts, ",", activision, ",", electronic arts, ","0.0","0.0","2008-10-31T00:00","2010-01-01T00:00","2008-10-31T00:00","2010-01-01T00:00","0.0","0.0","nintendo ds","wii","nintendo ds","wii","0.0","0.0"
"WekaMatchingRule","DBpedia_Video_Game_2141","Kaggle1_Video_Game_424","0.12195121951219512",,"","","","","0.0","0.0","007 Legends","007: Tomorrow Never Dies","007 Legends","007: Tomorrow Never Dies","0.5984848737716675","0.5984848737716675",", First-person shooter, , Interactive film, ",", Shooter, ",", First-person shooter, , Interactive film, ",", Shooter, ","0.8091666579246521","0.8091666579246521","007 legends","007: tomorrow never dies","007 legends","007: tomorrow never dies","0.2","0.0","007 Legends","007: Tomorrow Never Dies","007 Legends","007: Tomorrow Never Dies","0.33333333333333337","0.33333333333333337","007 Legends","007: Tomorrow Never Dies","007 Legends","007: Tomorrow Never Dies","0.2","0.0","PlayStation 3","PlayStation (console)","PlayStation 3","PlayStation (console)","0.898901104927063","0.898901104927063",", Activision, ",", Electronic Arts, ",", Activision, ",", Electronic Arts, ","0.368421052631579","0.368421052631579",", activision, ",", electronic arts, ",", activision, ",", electronic arts, ","0.0","0.0","2012-10-16T00:00","1999-01-01T00:00","2012-10-16T00:00","1999-01-01T00:00","0.0","0.0","playstation 3","playstation (console)","playstation 3","playstation (console)","0.3333333333333333","0.0"
"WekaMatchingRule","DBpedia_Video_Game_22915","Kaggle1_Video_Game_15291","0.12195121951219512",,"","","","","0.0","0.0","1-2-Switch","18 Wheels of Steel: Extreme Trucker","1-2-Switch","18 Wheels of Steel: Extreme Trucker","0.3797619044780731","0.3797619044780731",", Party game, ",", Racing, ",", Party game, ",", Racing, ","0.8370370467503866","0.8370370467503866","1-2-switch","18 wheels of steel: extreme trucker","1-2-switch","18 wheels of steel: extreme trucker","0.0","0.0","1-2-Switch","18 Wheels of Steel: Extreme Trucker","1-2-Switch","18 Wheels of Steel: Extreme Trucker","0.11428571428571432","0.11428571428571432","1-2-Switch","18 Wheels of Steel: Extreme Trucker","1-2-Switch","18 Wheels of Steel: Extreme Trucker","0.0","0.0","Nintendo Switch","PC","Nintendo Switch","PC","0.0","0.0",", Nintendo, ",", Rondomedia, ",", Nintendo, ",", Rondomedia, ","0.4285714285714286","0.4285714285714286",", nintendo, ",", rondomedia, ",", nintendo, ",", rondomedia, ","0.0","0.0","2017-03-03T00:00","2009-01-01T00:00","2017-03-03T00:00","2009-01-01T00:00","0.0","0.0","nintendo switch","pc","nintendo switch","pc","0.0","0.0"
"WekaMatchingRule","DBpedia_Video_Game_22898","Kaggle1_Video_Game_4266","0.12195121951219512",,"","","","","0.0","0.0",".detuned",".hack//Outbreak Part 3",".detuned",".hack//Outbreak Part 3","0.47727271914482117","0.47727271914482117",", Interactive art, ",", Role-Playing, ",", Interactive art, ",", Role-Playing, ","0.827777773141861","0.827777773141861",".detuned",".hack//outbreak part 3",".detuned",".hack//outbreak part 3","0.0","0.0",".detuned",".hack//Outbreak Part 3",".detuned",".hack//Outbreak Part 3","0.13636363636363635","0.13636363636363635",".detuned",".hack//Outbreak Part 3",".detuned",".hack//Outbreak Part 3","0.0","0.0","PlayStation 3","PlayStation 2","PlayStation 3","PlayStation 2","0.9692307710647583","0.9692307710647583",", Sony Interactive Entertainment, ",", Atari, ",", Sony Interactive Entertainment, ",", Atari, ","0.23529411764705888","0.23529411764705888",", sony interactive entertainment, ",", atari, ",", sony interactive entertainment, ",", atari, ","0.0","0.0","2009-09-17T00:00","2002-01-01T00:00","2009-09-17T00:00","2002-01-01T00:00","0.0","0.0","playstation 3","playstation 2","playstation 3","playstation 2","0.3333333333333333","0.0"
"WekaMatchingRule","DBpedia_Video_Game_2140","Kaggle1_Video_Game_5926","0.12195121951219512",,"","","","","0.0","0.0","007 Legends","1701 A.D.","007 Legends","1701 A.D.","0.42424243688583374","0.42424243688583374",", First-person shooter, , Interactive film, ",", Simulation, ",", First-person shooter, , Interactive film, ",", Simulation, ","0.8000000059604645","0.8000000059604645","007 legends","1701 a.d.","007 legends","1701 a.d.","0.0","0.0","007 Legends","1701 A.D.","007 Legends","1701 A.D.","0.18181818181818177","0.18181818181818177","007 Legends","1701 A.D.","007 Legends","1701 A.D.","0.0","0.0","Microsoft Windows","PC","Microsoft Windows","PC","0.0","0.0",", Activision, ",", Deep Silver, ",", Activision, ",", Deep Silver, ","0.33333333333333337","0.33333333333333337",", activision, ",", deep silver, ",", activision, ",", deep silver, ","0.0","0.0","2012-10-16T00:00","2006-01-01T00:00","2012-10-16T00:00","2006-01-01T00:00","0.0","0.0","microsoft windows","pc","microsoft windows","pc","0.0","0.0"
