"RecordIDS","AverageConsistency","Developers-Consistency","Developers-Values","Mode-Consistency","Mode-Values","Platform-Consistency","Platform-Values","Genres-Consistency","Genres-Values","Publishers-Consistency","Publishers-Values","Name-Consistency","Name-Values","Release-Consistency","Release-Values"
"DBpedia_Video_Game_23079+Kaggle1_Video_Game_1189","0.5714285714285714","0.0","{[, Rebellion Developments, , Rockstar San Diego, ]|[, Rockstar San Diego, ]}","1.0","{[, Multiplayer, , Single-player, ]}","1.0","{PlayStation 2|PlayStation 2}","0.0","{[, Racing video game, ]|[, Racing, ]}","0.0","{[, Destination Software, , Rockstar Games, ]|[, Take-Two Interactive, ]}","1.0","{Smuggler's Run|Smuggler's Run}","1.0","{2000-10-26T00:00|2000-01-01T00:00}"
"DBpedia_Video_Game_21356+Kaggle1_Video_Game_12968+Kaggle1_Video_Game_13280+Kaggle1_Video_Game_4459","0.5","0.0","{[, Midway Studios Los Angeles, , Point of View, , Inc., ]|[, O-Games, ]|[, Point of View, ]}","1.0","{[, Single-player video game, ]}","1.0","{Nintendo DS|Nintendo DS|Nintendo DS|Nintendo DS}","0.0","{[, Sports video game, ]|[, Misc, ]|[, Fighting, ]|[, Simulation, ]}","0.5","{[, SouthPeak Games, ]|[, O-Games, ]|[, SouthPeak Games, ]|[, Konami Digital Entertainment, ]}","0.0","{TNA Impact!: Cross The Line (video game)|Touch 'N' Play Collection|TNA iMPACT: Cross the Line|Tongari Boushi to Mahou no Otana}","1.0","{2010-06-18T00:00|2010-01-01T00:00|2010-01-01T00:00|2010-01-01T00:00}"
"DBpedia_Video_Game_19167+Kaggle1_Video_Game_11327","0.7142857142857143","0.0","{[, Shin'en Multimedia, ]|[, Shin'en, ]}","1.0","{[, Single-player, ]}","1.0","{Nintendo 3DS|Nintendo 3DS}","0.0","{[, Shoot 'em up, ]|[, Shooter, ]}","1.0","{[, Majesco Entertainment, ]|[, Majesco Entertainment, ]}","1.0","{Nano Assault|Nano Assault}","1.0","{2011-12-05T00:00|2011-01-01T00:00}"
"DBpedia_Video_Game_24525+Kaggle1_Video_Game_6349","0.42857142857142855","0.0","{[, Tribute Games, ]|[, Endemol, ]}","1.0","{[, Single-player video game, ]}","1.0","{Xbox 360|Xbox 360}","0.0","{[, Breakout clone, ]|[, Misc, ]}","0.0","{[, Tribute Games, ]|[, Activision, ]}","0.0","{Wizorb|Wipeout 2}","1.0","{2011-09-29T00:00|2011-01-01T00:00}"
"DBpedia_Video_Game_9262+Kaggle1_Video_Game_10221","0.42857142857142855","0.0","{[, Double Eleven (company), , Q-Games, ]|[, Pyro Studios, ]}","1.0","{[, Multiplayer, , Single-player, ]}","1.0","{PlayStation 3|PlayStation 3}","0.0","{[, Multidirectional shooter, ]|[, Action, ]}","0.0","{[, Double Eleven (company), ]|[, Sega, ]}","0.0","{PixelJunk Shooter|Planet 51}","1.0","{2009-12-10T00:00|2009-01-01T00:00}"
"DBpedia_Video_Game_10506+DBpedia_Video_Game_5132+DBpedia_Video_Game_6880+Kaggle1_Video_Game_3918+Kaggle1_Video_Game_4296","0.5428571428571428","0.4","{[, EA Tiburon, ]|[, EA Canada, , EA Montreal, , Xbox (console), ]|[, Electronic Arts Tiburon, ]|[, EA Sports, ]|[, EA Tiburon, ]}","0.0","{[, Multiplayer video game, , Single-player, ]|[, Multiplayer, , Single-player, ]|[, Single-player video game, ]}","1.0","{PlayStation 2|PlayStation 2|PlayStation 2|PlayStation 2|PlayStation 2}","0.6","{[, Sports game, ]|[, Sports game, ]|[, Sports game, ]|[, Sports, ]|[, Sports, ]}","0.4","{[, EA Sports BIG, ]|[, EA Sports, ]|[, EA Sports, ]|[, Electronic Arts, ]|[, Electronic Arts, ]}","0.4","{NFL Street 3|NHL 07|NFL Head Coach|NHL 07|NFL Head Coach}","1.0","{2006-11-14T00:00|2006-09-12T00:00|2006-06-20T00:00|2006-01-01T00:00|2006-01-01T00:00}"
"DBpedia_Video_Game_15510+DBpedia_Video_Game_7963+Kaggle1_Video_Game_4887+Kaggle1_Video_Game_896","0.4880952380952381","0.6666666666666666","{[, Arkane Studios, ]|[, Bungie, ]|[, Bungie, ]}","0.0","{[, Single-player, ]|[, Multiplayer video game, ]}","1.0","{PlayStation 4|PlayStation 4|PlayStation 4|PlayStation 4}","0.0","{[, Action-adventure game, , Stealth game, ]|[, Action role-playing game, , First-person shooter, ]|[, Action, ]|[, Shooter, ]}","0.5","{[, Bethesda Softworks, ]|[, Activision, ]|[, Bethesda Softworks, ]|[, Activision, ]}","0.5","{Dishonored|Destiny: The Taken King|Dishonored|Destiny: The Taken King}","0.75","{2012-10-09T00:00|2015-09-15T00:00|2015-01-01T00:00|2015-01-01T00:00}"
"DBpedia_Video_Game_17930+DBpedia_Video_Game_22281+Kaggle1_Video_Game_13169+Kaggle1_Video_Game_14103+Kaggle1_Video_Game_4716","0.39999999999999997","0.0","{[, Taito, ]|[, Tecmo, ]}","0.0","{[, Single-player, ]|[, Single player, ]}","1.0","{PlayStation (console)|PlayStation (console)|PlayStation (console)|PlayStation (console)|PlayStation (console)}","0.0","{[, Vehicle simulation game, ]|[, Tactical role-playing game, ]|[, Action, ]|[, Role-Playing, ]|[, Simulation, ]}","0.4","{[, Taito, ]|[, Tecmo, ]|[, ASC Games, ]|[, Tecmo Koei, ]|[, Taito, ]}","0.4","{Densha de Go! 2 Kōsoku-hen|Deception III: Dark Delusion|Dead in the Water|Deception III: Dark Delusion|Densha De Go! 2}","1.0","{1999-03-18T00:00|1999-12-09T00:00|1999-01-01T00:00|1999-01-01T00:00|1999-01-01T00:00}"
"DBpedia_Video_Game_4841+DBpedia_Video_Game_8551+Kaggle1_Video_Game_2834","0.38095238095238093","0.0","{[, Amaze Entertainment, , Behaviour Interactive, ]|[, JV Games, ]|[, Artificial Mind and Movement, ]}","0.0","{[, Multiplayer video game, , Single-player video game, ]|[, Multiplayer, , Single-player, ]}","1.0","{Wii|Wii|Wii}","0.0","{[, Action-adventure game, ]|[, Action game, ]|[, Action, ]}","0.0","{[, LucasArts, ]|[, JV Games, ]|[, Activision, ]}","0.6666666666666666","{Indiana Jones and the Staff of Kings|Incoming! (2009 video game)|Indiana Jones and the Staff of Kings}","1.0","{2009-06-09T00:00|2009-07-13T00:00|2009-01-01T00:00}"
"DBpedia_Video_Game_22036+DBpedia_Video_Game_6156+Kaggle1_Video_Game_849","0.619047619047619","0.0","{[, Intelligent Systems, , Nintendo Software Planning & Development, ]|[, EA Canada, ]|[, Intelligent Systems, ]}","1.0","{[, Multiplayer video game, , Single-player video game, ]|[, Multiplayer video game, , Single-player video game, ]}","1.0","{Nintendo 3DS|Nintendo 3DS|Nintendo 3DS}","0.0","{[, Tactical role-playing game, ]|[, Sports game, ]|[, Role-Playing, ]}","0.6666666666666666","{[, Nintendo, ]|[, EA Sports, ]|[, Nintendo, ]}","0.6666666666666666","{Fire Emblem Awakening|FIFA 13|Fire Emblem: Awakening}","1.0","{2012-04-19T00:00|2012-09-25T00:00|2012-01-01T00:00}"
"DBpedia_Video_Game_21203+Kaggle1_Video_Game_5542","0.7142857142857143","1.0","{[, Visual Concepts, ]|[, Visual Concepts, ]}","1.0","{[, Multiplayer video game, , Single-player video game, ]}","1.0","{PlayStation Portable|PlayStation Portable}","0.0","{[, Sports game, ]|[, Sports, ]}","0.0","{[, 2K Sports, ]|[, Take-Two Interactive, ]}","1.0","{NBA 2K10|NBA 2K10}","1.0","{2009-10-06T00:00|2009-01-01T00:00}"
"DBpedia_Video_Game_4545+Kaggle1_Video_Game_7817","0.8571428571428571","1.0","{[, Trickstar Games, ]}","1.0","{[, Multi player, , Online Game, , Single-player, ]}","1.0","{PlayStation 3|PlayStation 3}","0.0","{[, Cricket, , Sports game, ]|[, Sports, ]}","1.0","{[, Codemasters, ]|[, Codemasters, ]}","1.0","{International Cricket 2010|International Cricket 2010}","1.0","{2010-06-18T00:00|2010-01-01T00:00}"
"DBpedia_Video_Game_1012+DBpedia_Video_Game_15623+Kaggle1_Video_Game_12136+Kaggle1_Video_Game_14983+Kaggle1_Video_Game_2302+Kaggle1_Video_Game_2816","0.5571428571428572","0.4","{[, Traveller's Tales, ]|[, TT Fusion, ]|[, Neon Studios, Kaiko, ]|[, TT Games, ]|[, Traveller's Tales, ]}","0.0","{[, Multiplayer, , Single-player, ]|[, Multiplayer video game, , Single-player video game, ]}","1.0","{PlayStation 4|PlayStation 4|PlayStation 4|PlayStation 4|PlayStation 4|PlayStation 4}","0.6666666666666666","{[, Action-adventure, ]|[, Action-adventure game, ]|[, Action, ]|[, Action, ]|[, Action, ]|[, Action, ]}","0.5","{[, Warner Bros. Interactive Entertainment, ]|[, Feral Interactive, , Warner Bros. Interactive Entertainment, ]|[, Nordic Games, ]|[, Nordic Games, ]|[, Warner Bros. Interactive Entertainment, ]|[, Warner Bros. Interactive Entertainment, ]}","0.3333333333333333","{Lego Dimensions|Lego Jurassic World|Legend of Kay|Legend of Kay Anniversary|LEGO Jurassic World|LEGO Dimensions}","1.0","{2015-09-27T00:00|2015-06-12T00:00|2015-01-01T00:00|2015-01-01T00:00|2015-01-01T00:00|2015-01-01T00:00}"
"DBpedia_Video_Game_7104+Kaggle1_Video_Game_1793","0.42857142857142855","0.0","{[, Beenox, , EA Mobile, , Griptonite Games, , Visceral Games, ]|[, EA Games, ]}","1.0","{[, Multiplayer video game, , Single-player video game, ]}","1.0","{Xbox (console)|Xbox (console)}","0.0","{[, Action game, , Hack and slash, ]|[, Action, ]}","0.0","{[, EA Games, ]|[, Electronic Arts, ]}","0.0","{The Lord of the Rings: The Return of the King (video game)|The Lord of the Rings: The Return of the King}","1.0","{2003-11-06T00:00|2003-01-01T00:00}"
"DBpedia_Video_Game_19128+DBpedia_Video_Game_20039+Kaggle1_Video_Game_8847+Kaggle1_Video_Game_9378","0.5714285714285714","0.5","{[, Visual Concepts, ]|[, EA Canada, , HB Studios, ]|[, EA Canada, ]|[, Visual Concepts, ]}","0.0","{[, Multiplayer, , Single-player, ]|[, Multiplayer video game, , Single-player video game, ]}","1.0","{PlayStation 2|PlayStation 2|PlayStation 2|PlayStation 2}","0.5","{[, Sports game, ]|[, Sports game, ]|[, Sports, ]|[, Sports, ]}","0.5","{[, Take-Two Interactive, ]|[, EA Sports, ]|[, Electronic Arts, ]|[, Take-Two Interactive, ]}","0.5","{NHL 2K9|NHL 09|NHL 09|NHL 2K9}","1.0","{2008-09-08T00:00|2008-09-09T00:00|2008-01-01T00:00|2008-01-01T00:00}"
"DBpedia_Video_Game_9452+Kaggle1_Video_Game_16206+Kaggle1_Video_Game_9586","0.7142857142857143","0.0","{[, Demiurge Studios, , Full Fat, , GlyphX Games, ]|[, Terminal Reality, ]|[, GlyphX Games, ]}","1.0","{[, Single-player video game, ]}","1.0","{Xbox (console)|Xbox (console)|Xbox (console)}","0.6666666666666666","{[, Action-adventure game, , Third-person shooter, ]|[, Action, ]|[, Action, ]}","0.6666666666666666","{[, Majesco Entertainment, ]|[, THQ, ]|[, THQ, ]}","0.6666666666666666","{Advent Rising|Aeon Flux|Advent Rising}","1.0","{2005-05-31T00:00|2005-01-01T00:00|2005-01-01T00:00}"
"DBpedia_Video_Game_16394+DBpedia_Video_Game_3801+Kaggle1_Video_Game_1800+Kaggle1_Video_Game_4522+Kaggle1_Video_Game_5187","0.4857142857142857","0.4","{[, Beyond Games, ]|[, Tecmo, ]|[, Capcom, ]|[, Sunrise Interactive, ]|[, Tecmo, ]}","0.0","{[, Multiplayer video game, , Single-player video game, ]|[, Multiplayer, , Single-player, ]}","1.0","{PlayStation 2|PlayStation 2|PlayStation 2|PlayStation 2|PlayStation 2}","0.6","{[, Vehicular combat, ]|[, Life simulation game, ]|[, Simulation, ]|[, Simulation, ]|[, Simulation, ]}","0.0","{[, Atari, , Inc. (1993–present), ]|[, Tecmo, ]|[, Atari, ]|[, Namco Bandai Games, ]|[, Tecmo Koei, ]}","0.4","{Motor Mayhem|Monster Rancher 3|Mobile Suit Gundam: Federation vs. Zeon|Mobile Suit Gundam: Zeonic Front|Monster Rancher 3}","1.0","{2001-06-20T00:00|2001-03-22T00:00|2001-01-01T00:00|2001-01-01T00:00|2001-01-01T00:00}"
"DBpedia_Video_Game_21964+Kaggle1_Video_Game_1421","0.7142857142857143","0.0","{[, EA Black Box, , Firebrand Games, ]|[, Black Box, ]}","1.0","{[, Multiplayer video game, , Single-player video game, ]}","1.0","{Xbox 360|Xbox 360}","0.0","{[, Racing video game, ]|[, Action, ]}","1.0","{[, Electronic Arts, ]|[, Electronic Arts, ]}","1.0","{Need for Speed: The Run|Need for Speed: The Run}","1.0","{2011-11-15T00:00|2011-01-01T00:00}"
"DBpedia_Video_Game_12694+Kaggle1_Video_Game_7262","0.42857142857142855","0.0","{[, Evolution Studios, ]|[, Stealth Studios, ]}","1.0","{[, Multiplayer, , Single-player, ]}","1.0","{PlayStation 2|PlayStation 2}","0.0","{[, Racing video game, ]|[, Racing, ]}","0.0","{[, Sony Computer Entertainment Europe, ]|[, Activision, ]}","0.0","{WRC II Extreme|Wreckless: ThE YaKuza MisSiOns}","1.0","{2002-11-29T00:00|2002-01-01T00:00}"
"DBpedia_Video_Game_13689+DBpedia_Video_Game_15982+DBpedia_Video_Game_20898+DBpedia_Video_Game_5803+Kaggle1_Video_Game_380+Kaggle1_Video_Game_6859","0.4761904761904762","0.3333333333333333","{[, NOW Production, ]|[, NaturalMotion, ]|[, Rocksteady Studios, ]|[, DICE (company), ]|[, Rocksteady Studios, ]|[, Now Production, ]}","0.0","{[, Multi-player video game, , Single-player, ]|[, Multiplayer video game, , Single-player video game, ]|[, Single-player, ]|[, Multiplayer video game, ]}","1.0","{Xbox 360|Xbox 360|Xbox 360|Xbox 360|Xbox 360|Xbox 360}","0.3333333333333333","{[, Action game, ]|[, Sports game, ]|[, Action-adventure, ]|[, First-person shooter, ]|[, Action, ]|[, Action, ]}","0.3333333333333333","{[, Activision, ]|[, 505 Games, ]|[, Eidos Interactive, , Warner Bros. Interactive Entertainment, ]|[, Electronic Arts, ]|[, Eidos Interactive, ]|[, Activision, ]}","0.3333333333333333","{Bakugan Battle Brawlers (video game)|Backbreaker (video game)|Batman: Arkham Asylum|Battlefield 1943|Batman: Arkham Asylum|Bakugan: Battle Brawlers}","1.0","{2009-10-20T00:00|2009-09-29T00:00|2009-08-25T00:00|2009-07-08T00:00|2009-01-01T00:00|2009-01-01T00:00}"
"DBpedia_Video_Game_7037+Kaggle1_Video_Game_16571+Kaggle1_Video_Game_3588","0.6666666666666667","1.0","{[, Rockstar London, ]|[, Rockstar London, ]}","1.0","{[, Single-player video game, ]}","1.0","{PlayStation 2|PlayStation 2|PlayStation 2}","0.0","{[, Psychological horror game, , Stealth game, ]|[, Role-Playing, ]|[, Action, ]}","0.0","{[, Rockstar Games, ]|[, Enterbrain, ]|[, Take-Two Interactive, ]}","0.6666666666666666","{Manhunt 2|Magicians Academy|Manhunt 2}","1.0","{2007-10-29T00:00|2007-01-01T00:00|2007-01-01T00:00}"
"DBpedia_Video_Game_8128+Kaggle1_Video_Game_3303","0.5714285714285714","0.0","{[, 2K Los Angeles, , Blue Castle Games, ]|[, Kush Games, ]}","1.0","{[, Multiplayer video game, , Single player, ]}","1.0","{Xbox 360|Xbox 360}","0.0","{[, Sports game, ]|[, Sports, ]}","0.0","{[, 2K Sports, ]|[, Bethesda Softworks, ]}","1.0","{Major League Baseball 2K8|Major League Baseball 2K8}","1.0","{2008-03-04T00:00|2008-01-01T00:00}"
"DBpedia_Video_Game_10713+DBpedia_Video_Game_3231+DBpedia_Video_Game_6118+Kaggle1_Video_Game_11482+Kaggle1_Video_Game_13853+Kaggle1_Video_Game_4506","0.6047619047619047","0.4","{[, Inti Creates, , Monkey Bar Games, ]|[, Overkill Software, ]|[, The Farm 51, ]|[, Namco Bandai Games, Monkey Bar Games, ]|[, Overkill Software, ]}","1.0","{[, Multiplayer video game, , Single-player video game, ]|[, Multiplayer video game, , Single-player video game, ]|[, Multiplayer video game, , Single-player video game, ]}","1.0","{PlayStation 3|PlayStation 3|PlayStation 3|PlayStation 3|PlayStation 3|PlayStation 3}","0.3333333333333333","{[, Platform game, ]|[, First-person shooter, , Stealth game, ]|[, First-person shooter, ]|[, Platform, ]|[, Shooter, ]|[, Shooter, ]}","0.3333333333333333","{[, Namco Bandai Games, ]|[, 505 Games, ]|[, Nordic Games GmbH, ]|[, Namco Bandai Games, ]|[, Nordic Games, ]|[, 505 Games, ]}","0.3333333333333333","{Pac-Man and the Ghostly Adventures (video game)|Payday 2|Painkiller: Hell & Damnation|PAC-MAN and the Ghostly Adventures|Painkiller: Hell & Damnation|Payday 2}","0.8333333333333334","{2013-10-29T00:00|2013-08-13T00:00|2012-10-31T00:00|2013-01-01T00:00|2013-01-01T00:00|2013-01-01T00:00}"
"DBpedia_Video_Game_19359+Kaggle1_Video_Game_4035+Kaggle1_Video_Game_9140","0.7142857142857143","0.6666666666666666","{[, Game Arts, ]|[, Game Arts, ]|[, Page 44 Studios, ]}","1.0","{[, Single-player video game, ]}","1.0","{PlayStation 2|PlayStation 2|PlayStation 2}","0.0","{[, Role-playing video game, ]|[, Role-Playing, ]|[, Sports, ]}","0.6666666666666666","{[, Square Enix, ]|[, Square Enix, ]|[, Sony Computer Entertainment, ]}","0.6666666666666666","{Grandia III|Grandia III|Gretzky NHL 06}","1.0","{2005-08-04T00:00|2005-01-01T00:00|2005-01-01T00:00}"
"DBpedia_Video_Game_3416+Kaggle1_Video_Game_14688","0.42857142857142855","0.0","{[, Wargaming (company), ]|[, Microsoft Game Studios, ]}","1.0","{[, Multiplayer, ]}","1.0","{Xbox 360|Xbox 360}","0.0","{[, Massively multiplayer online game, , Vehicular combat, ]|[, Shooter, ]}","0.0","{[, Wargaming (company), ]|[, N/A, ]}","1.0","{World of Tanks|World of Tanks}","0.0","{2010-08-12T00:00|2023-01-01T00:00}"
"DBpedia_Video_Game_24993+Kaggle1_Video_Game_7606","0.5714285714285714","1.0","{[, Eurocom, ]}","1.0","{[, Multiplayer video game, , Single-player video game, ]}","1.0","{Nintendo 64|Nintendo 64}","0.0","{[, First-person shooter, , Stealth game, ]|[, Platform, ]}","0.0","{[, EA Games, ]|[, Ubisoft, ]}","0.0","{The World Is Not Enough (Nintendo 64 video game)|Tigger's Honey Hunt}","1.0","{2000-10-17T00:00|2000-01-01T00:00}"
"DBpedia_Video_Game_20795+DBpedia_Video_Game_7643+Kaggle1_Video_Game_1504","0.38095238095238093","0.0","{[, Nihilistic Software, ]|[, Frozen Codebase, ]|[, Radical Entertainment, ]}","0.0","{[, Multiplayer video game, , Single-player video game, ]|[, Multiplayer, , Single-player, ]}","1.0","{Xbox 360|Xbox 360|Xbox 360}","0.0","{[, Shoot 'em up, ]|[, Action game, ]|[, Action, ]}","0.6666666666666666","{[, Konami, ]|[, Activision, ]|[, Activision, ]}","0.0","{Zombie Apocalypse (video game)|Zombie Wranglers|[Prototype]}","1.0","{2009-09-23T00:00|2009-05-06T00:00|2009-01-01T00:00}"
"DBpedia_Video_Game_16565+DBpedia_Video_Game_23379+Kaggle1_Video_Game_11236+Kaggle1_Video_Game_2814","0.6428571428571429","0.0","{[, Ubisoft Milan, , Ubisoft Montpellier, , Ubisoft Paris, , Ubisoft Pune, , Ubisoft Reflections, , Ubisoft Romania, ]|[, Ubisoft Bucharest, , Ubisoft Milan, , Ubisoft Paris, , Ubisoft Pune, , Ubisoft Reflections, ]|[, Ubisoft, ]}","1.0","{[, Multiplayer, , Single-player, ]|[, Multiplayer, , Single-player, ]}","1.0","{Wii U|Wii U|Wii U|Wii U}","0.5","{[, Music video game, , Rhythm game, ]|[, Rhythm game, ]|[, Misc, ]|[, Misc, ]}","0.5","{[, Nintendo, ]|[, Ubisoft, ]|[, Nintendo, ]|[, Ubisoft, ]}","0.5","{Just Dance Wii U|Just Dance 2015|Just Dance Wii U|Just Dance 2015}","1.0","{2014-04-03T00:00|2014-10-21T00:00|2014-01-01T00:00|2014-01-01T00:00}"
"DBpedia_Video_Game_4346+Kaggle1_Video_Game_7884","0.5714285714285714","1.0","{[, MidBoss, ]}","1.0","{[, Single-player video game, ]}","1.0","{PlayStation Vita|PlayStation Vita}","0.0","{[, Graphic adventure game, ]|[, Action, ]}","0.0","{[, Limited Run Games, ]|[, Namco Bandai Games, ]}","0.0","{2064: Read Only Memories|3rd Super Robot Wars Z: Tengoku-Hen}","1.0","{2015-12-24T00:00|2015-01-01T00:00}"
"DBpedia_Video_Game_10504+Kaggle1_Video_Game_8186","0.7142857142857143","1.0","{[, EA Tiburon, ]|[, EA Tiburon, ]}","1.0","{[, Multiplayer, , Single-player, ]}","1.0","{Xbox (console)|Xbox (console)}","0.0","{[, Sports game, ]|[, Sports, ]}","0.0","{[, EA Sports, ]|[, Electronic Arts, ]}","1.0","{Madden NFL 09|Madden NFL 09}","1.0","{2008-08-12T00:00|2008-01-01T00:00}"
"DBpedia_Video_Game_7121+Kaggle1_Video_Game_3830","0.7142857142857143","0.0","{[, Bend Studio, ]|[, Sony Bend, ]}","1.0","{[, Multiplayer video game, , Single-player video game, ]}","1.0","{PlayStation (console)|PlayStation (console)}","0.0","{[, Stealth game, , Third-person shooter, ]|[, Shooter, ]}","1.0","{[, Sony Computer Entertainment, ]|[, Sony Computer Entertainment, ]}","1.0","{Syphon Filter 3|Syphon Filter 3}","1.0","{2001-11-06T00:00|2001-01-01T00:00}"
"DBpedia_Video_Game_14924+Kaggle1_Video_Game_4332","0.5714285714285714","0.0","{[, TT Fusion, , Traveller's Tales, ]|[, TT Games, ]}","1.0","{[, Multiplayer video game, , Single-player video game, ]}","1.0","{Wii U|Wii U}","0.0","{[, Action-adventure game, , Platform game, ]|[, Action, ]}","0.0","{[, Feral Interactive, , Warner Bros. Interactive Entertainment, ]|[, Warner Bros. Interactive Entertainment, ]}","1.0","{Lego Batman 3: Beyond Gotham|Lego Batman 3: Beyond Gotham}","1.0","{2014-11-11T00:00|2014-01-01T00:00}"
"DBpedia_Video_Game_17240+Kaggle1_Video_Game_11828","0.5714285714285714","1.0","{[, Papaya Studio, ]}","1.0","{[, Multiplayer video game, , Single-player video game, ]}","1.0","{Xbox 360|Xbox 360}","0.0","{[, Fighting video game, ]|[, Fighting, ]}","0.0","{[, Crave Entertainment, , Deep Silver, ]|[, Crave Entertainment, ]}","0.0","{Cartoon Network: Punch Time Explosion|Cartoon Network: Punch Time Explosion XL}","1.0","{2011-06-02T00:00|2011-01-01T00:00}"
"DBpedia_Video_Game_11976+Kaggle1_Video_Game_3755","0.7142857142857143","1.0","{[, Crystal Dynamics, ]|[, Crystal Dynamics, ]}","1.0","{[, Single-player video game, ]}","1.0","{PlayStation 2|PlayStation 2}","0.0","{[, Action-adventure game, ]|[, Action, ]}","0.0","{[, Square Enix Europe, ]|[, Eidos Interactive, ]}","1.0","{Legacy of Kain: Defiance|Legacy of Kain: Defiance}","1.0","{2003-11-11T00:00|2003-01-01T00:00}"
"DBpedia_Video_Game_22749+Kaggle1_Video_Game_10557","0.8571428571428571","1.0","{[, Radical Entertainment, ]|[, Radical Entertainment, ]}","1.0","{[, Multiplayer video game, , Single-player video game, ]}","1.0","{Xbox (console)|Xbox (console)}","0.0","{[, Snowboarding video game, ]|[, Sports, ]}","1.0","{[, THQ, ]|[, THQ, ]}","1.0","{Dark Summit|Dark Summit}","1.0","{2001-11-15T00:00|2001-01-01T00:00}"
"DBpedia_Video_Game_4103+Kaggle1_Video_Game_5786","0.5714285714285714","1.0","{[, Square (video game company), ]}","1.0","{[, Multiplayer video game, , Single-player video game, ]}","1.0","{PlayStation (console)|PlayStation (console)}","0.0","{[, Role-playing video game, ]|[, Simulation, ]}","0.0","{[, Square (video game company), ]|[, SquareSoft, ]}","1.0","{Final Fantasy IV|Final Fantasy IV}","0.0","{1991-07-19T00:00|1997-01-01T00:00}"
